File Name,File Size,Creation Time,Modification Time,Access Time,Machine Architecture,Number of Sections,Entry Point Address,Image Base Address,Subsystem,DLL Characteristics,Sections,Imported Functions,Exported Functions,Resources,Strings,Checksum,Number of Symbols,Number of Relocations,Base Relocation Size,Base Relocation Virtual Address,Number of TLS Entries,TLS Virtual Address,TLS Size of Zero Fill,TLS Characteristics,VersionInformation,DebugInformation,TLSCallbacks,Label
0ab06167cb7fd6d00a08079bbcd2d2ca05cbb5a9edaa943543dca37d7aaed05b.exe,413696,1687077566,1648714199,1687077573,0x14c,4,0x14ed,0x410000,0x2,0x0,"[{'Name': '.text', 'Size': 20480, 'Characteristics': '0x60000020', 'Entropy': 6.480447605151907}, {'Name': '.rdata', 'Size': 8192, 'Characteristics': '0x40000040', 'Entropy': 3.646835505920968}, {'Name': '.data', 'Size': 212992, 'Characteristics': '0xc00000c0', 'Entropy': 7.895193129943636}, {'Name': '.rsrc', 'Size': 167936, 'Characteristics': '0x40000040', 'Entropy': 7.8581144309984845}]","[{'DLL': 'kernel32.dll', 'Functions': ['GetProcAddress', 'GetModuleHandleA', 'VirtualAlloc', 'Sleep', 'GetTickCount', 'GetLastError', 'VirtualProtect', 'ExitProcess', 'GetStartupInfoA', 'GetCommandLineA', 'GetVersionExA', 'HeapFree', 'HeapAlloc', 'TerminateProcess', 'GetCurrentProcess', 'WriteFile', 'GetStdHandle', 'GetModuleFileNameA', 'UnhandledExceptionFilter', 'FreeEnvironmentStringsA', 'GetEnvironmentStrings', 'FreeEnvironmentStringsW', 'WideCharToMultiByte', 'GetEnvironmentStringsW', 'SetHandleCount', 'GetFileType', 'DeleteCriticalSection', 'TlsFree', 'SetLastError', 'GetCurrentThreadId', 'TlsSetValue', 'TlsGetValue', 'TlsAlloc', 'HeapDestroy', 'HeapCreate', 'VirtualFree', 'LeaveCriticalSection', 'EnterCriticalSection', 'HeapReAlloc', 'LoadLibraryA', 'GetACP', 'GetOEMCP', 'GetCPInfo', 'InitializeCriticalSection', 'HeapSize', 'QueryPerformanceCounter', 'GetCurrentProcessId', 'GetSystemTimeAsFileTime', 'LCMapStringA', 'MultiByteToWideChar', 'LCMapStringW', 'GetStringTypeA', 'GetStringTypeW', 'GetLocaleInfoA', 'RtlUnwind', 'GetSystemInfo', 'VirtualQuery']}, {'DLL': 'winmm.dll', 'Functions': ['auxGetVolume']}]",[],"[{'Type': 'None', 'Names': [{'Name': 'None', 'Size': 16936}]}, {'Type': 'None', 'Names': [{'Name': 'None', 'Size': 20}]}, {'Type': 'None', 'Names': [{'Name': 'None', 'Size': 5175}]}, {'Type': 'None', 'Names': [{'Name': 'None', 'Size': 145101}]}]",[],0x6c4f3,0,0,0,0,0,0,0,0,{},[],0,malware
0b25e6f805421dfd57849192315614ad5152022c61767e43611be5dd07cded57.exe,405504,1687077566,1648714199,1687077574,0x14c,4,0x12a5f,0x410000,0x2,0x0,"[{'Name': '.text', 'Size': 94208, 'Characteristics': '0x60000020', 'Entropy': 7.776352237143111}, {'Name': '.rdata', 'Size': 8192, 'Characteristics': '0x40000040', 'Entropy': 4.119349443815889}, {'Name': '.data', 'Size': 241664, 'Characteristics': '0xc00000c0', 'Entropy': 7.070017710876033}, {'Name': '.rsrc', 'Size': 57344, 'Characteristics': '0x40000040', 'Entropy': 7.217665898069011}]","[{'DLL': 'kernel32.dll', 'Functions': ['GetEnvironmentStrings', 'OpenSemaphoreA', 'HeapUnlock', 'VirtualProtectEx', 'SuspendThread', 'CreateEventA', 'GetSystemDirectoryA', 'GetLastError', 'GetCurrentThread', 'GetLocalTime', 'FindClose', 'GetModuleHandleA', 'FlushFileBuffers', 'GetProcAddress', 'DeleteTimerQueue', 'GetPriorityClass', 'IsBadWritePtr', 'VirtualQuery', 'GetStartupInfoA', 'GetCommandLineA', 'GetVersionExA', 'ExitProcess', 'TerminateProcess', 'GetCurrentProcess', 'WriteFile', 'GetStdHandle', 'GetModuleFileNameA', 'UnhandledExceptionFilter', 'FreeEnvironmentStringsA', 'FreeEnvironmentStringsW', 'WideCharToMultiByte', 'GetEnvironmentStringsW', 'SetHandleCount', 'GetFileType', 'DeleteCriticalSection', 'TlsFree', 'SetLastError', 'GetCurrentThreadId', 'TlsSetValue', 'TlsGetValue', 'TlsAlloc', 'HeapDestroy', 'HeapCreate', 'VirtualFree', 'HeapFree', 'LeaveCriticalSection', 'EnterCriticalSection', 'LoadLibraryA', 'GetACP', 'GetOEMCP', 'GetCPInfo', 'HeapAlloc', 'InitializeCriticalSection', 'VirtualAlloc', 'HeapReAlloc', 'HeapSize', 'QueryPerformanceCounter', 'GetTickCount', 'GetCurrentProcessId', 'GetSystemTimeAsFileTime', 'LCMapStringA', 'MultiByteToWideChar', 'LCMapStringW', 'GetStringTypeA', 'GetStringTypeW', 'GetLocaleInfoA', 'RtlUnwind', 'VirtualProtect', 'GetSystemInfo']}, {'DLL': 'user32.dll', 'Functions': ['IsChild', 'DestroyWindow']}, {'DLL': 'gdi32.dll', 'Functions': ['GetBrushOrgEx', 'PatBlt']}, {'DLL': 'advapi32.dll', 'Functions': ['GetSidIdentifierAuthority', 'EqualDomainSid']}, {'DLL': 'psapi.dll', 'Functions': ['GetProcessMemoryInfo']}]",[],"[{'Type': 'None', 'Names': [{'Name': 'None', 'Size': 9640}, {'Name': 'None', 'Size': 4264}]}, {'Type': 'None', 'Names': [{'Name': 'None', 'Size': 5175}, {'Name': 'None', 'Size': 34164}]}, {'Type': 'None', 'Names': [{'Name': 'None', 'Size': 34}]}]",[],0x640fc,0,0,0,0,0,0,0,0,{},[],0,malware
0b06ededa7d883d2859b0d8eb3b354735124edbf784affdc74963672639352a8.exe,285208,1687077566,1648714199,1687077574,0x14c,6,0x1340,0x400000,0x2,0x0,"[{'Name': '.text', 'Size': 4096, 'Characteristics': '0x60000020', 'Entropy': 5.190945568919811}, {'Name': 'd3', 'Size': 1024, 'Characteristics': '0x40000040', 'Entropy': 0.0}, {'Name': 'd2', 'Size': 264192, 'Characteristics': '0x40000040', 'Entropy': 7.719748295053685}, {'Name': '.data', 'Size': 9728, 'Characteristics': '0xc0000040', 'Entropy': 5.56748835295476}, {'Name': '.rsrc', 'Size': 2048, 'Characteristics': '0x40000040', 'Entropy': 3.047044555565921}, {'Name': '.reloc', 'Size': 2048, 'Characteristics': '0x42000040', 'Entropy': 6.19971244319196}]","[{'DLL': 'kernel32.dll', 'Functions': ['VirtualAllocEx', 'LoadLibraryW', 'CreateFileA', 'GetWindowsDirectoryA', 'lstrlenA', 'lstrcpyA', 'SetEnvironmentVariableA', 'WaitNamedPipeA', 'DeleteFileW', 'GetLongPathNameA', 'OpenFileMappingA', 'GetNumberFormatA', 'SetComputerNameExA', 'LoadLibraryA', 'RaiseException', 'SetConsoleCtrlHandler', 'GetCommProperties', 'SetCalendarInfoW', 'GetStartupInfoA', 'CreateWaitableTimerW', 'CreateIoCompletionPort', 'FindNextVolumeW', 'GetConsoleScreenBufferInfo', 'SetLocaleInfoW', 'GetThreadLocale', 'CreateDirectoryExW', 'SearchPathA', 'GetLongPathNameW', 'BindIoCompletionCallback', 'DeleteTimerQueueTimer', 'GetConsoleAliasExesW', 'GetComputerNameExW', 'GetProcessHeaps', 'GetCommConfig', 'PulseEvent', 'Thread32First', 'Heap32ListNext', 'ReadProcessMemory', 'GetProcessVersion', 'QueryDosDeviceA', 'ClearCommError', 'ExpandEnvironmentStringsA', '_lclose', 'EnumCalendarInfoExA', 'lstrcmpA', 'AddConsoleAliasA', 'TerminateProcess', 'GetLocaleInfoA', 'VirtualFreeEx', 'GetTempPathW', 'SetErrorMode', 'OpenEventA', 'Heap32ListFirst', 'GetFileSizeEx', 'FatalAppExitW', 'CreateConsoleScreenBuffer', 'GetSystemDirectoryA', 'InitializeCriticalSection', 'ReadConsoleOutputCharacterW', 'FatalAppExitA', 'OpenFileMappingW', 'GenerateConsoleCtrlEvent', 'SetMailslotInfo', 'GetModuleFileNameA', 'GetProfileStringA', 'VerifyVersionInfoW', 'GetPrivateProfileIntW', 'GetProcessAffinityMask', 'MapViewOfFile', 'FormatMessageW', 'ExitProcess', 'CopyFileW', 'Toolhelp32ReadProcessMemory', 'lstrcpyW', 'GlobalMemoryStatus', 'WriteConsoleOutputW', 'EnumTimeFormatsA', 'VirtualUnlock', 'GetTickCount', 'GetWriteWatch', 'FindFirstVolumeW', 'GetConsoleAliasW', 'GetTempFileNameA', 'FindVolumeMountPointClose', 'TransmitCommChar', 'FreeEnvironmentStringsA', 'GetProcessShutdownParameters', 'WaitCommEvent', 'GetDateFormatA', 'CreateSemaphoreA', 'GetSystemWindowsDirectoryA', 'WriteConsoleOutputAttribute', 'WriteFileEx', 'SearchPathW', 'SetFileApisToOEM', 'LoadLibraryExA', 'WaitForMultipleObjectsEx', 'SetStdHandle', 'ReadConsoleW', 'FileTimeToSystemTime', 'BeginUpdateResourceW', 'FindClose']}, {'DLL': 'user32.dll', 'Functions': ['SetDebugErrorLevel', 'GetWindowPlacement', 'AdjustWindowRect', 'DrawTextA', 'GetMenuInfo', 'IMPQueryIMEA', 'CreateMenu', 'InvalidateRect', 'GetForegroundWindow', 'SetSysColors', 'SwapMouseButton', 'DestroyCaret', 'EmptyClipboard', 'SetPropW', 'GetClassInfoExW', 'CallMsgFilterW', 'DialogBoxParamA', 'DrawTextExW', 'TrackPopupMenu', 'BeginPaint', 'IsDialogMessageA', 'LoadCursorFromFileA', 'ShowOwnedPopups', 'DialogBoxIndirectParamW', 'GetAltTabInfoW', 'MenuItemFromPoint', 'WINNLSGetEnableStatus', 'ImpersonateDdeClientWindow', 'MessageBoxA', 'CreateMDIWindowW', 'OemToCharW', 'LoadCursorW', 'TrackMouseEvent', 'DialogBoxParamW', 'CascadeWindows', 'IsCharLowerW', 'DefFrameProcA', 'GetNextDlgTabItem', 'DdeSetQualityOfService', 'EnumDisplaySettingsExA', 'GetInputState', 'SetDlgItemTextA', 'InvalidateRgn', 'DefWindowProcA', 'InSendMessageEx', 'GetScrollPos', 'CharNextW', 'PostQuitMessage', 'SetMenuItemInfoW', 'SetMessageQueue', 'DdeDisconnectList', 'MapDialogRect', 'GetMenuItemInfoW', 'GetCursorPos', 'ExcludeUpdateRgn', 'SetLayeredWindowAttributes', 'DdeCreateDataHandle', 'MessageBoxIndirectA', 'UpdateWindow', 'CharNextExA', 'SetRectEmpty', 'SubtractRect', 'ScrollWindow', 'CreateWindowStationA', 'GrayStringA', 'EnumWindows', 'FindWindowExA', 'UpdateLayeredWindow', 'ModifyMenuW', 'EndTask', 'NotifyWinEvent', 'ReuseDDElParam', 'GetUpdateRect', 'PeekMessageW', 'MessageBoxIndirectW', 'SetActiveWindow', 'IsWindowEnabled', 'PostThreadMessageW', 'WINNLSGetIMEHotkey', 'CopyAcceleratorTableA', 'MapVirtualKeyExA', 'OpenClipboard', 'PostThreadMessageA', 'SetShellWindow', 'IsClipboardFormatAvailable', 'DrawFrame', 'RemovePropA', 'GetWindow', 'GetKeyState']}, {'DLL': 'comdlg32.dll', 'Functions': ['GetFileTitleW', 'ChooseFontW', 'PageSetupDlgA', 'ChooseColorA', 'ChooseColorW', 'PageSetupDlgW', 'FindTextA', 'GetSaveFileNameA', 'GetSaveFileNameW', 'PrintDlgA', 'PrintDlgExA', 'PrintDlgW', 'GetOpenFileNameW', 'GetOpenFileNameA', 'ReplaceTextW', 'FindTextW', 'ReplaceTextA', 'PrintDlgExW', 'CommDlgExtendedError', 'GetFileTitleA', 'ChooseFontA']}, {'DLL': 'advapi32.dll', 'Functions': ['RegOpenKeyExW']}, {'DLL': 'shell32.dll', 'Functions': ['Shell_NotifyIconA', 'SHBrowseForFolderA', 'SHFreeNameMappings', 'SHGetFolderPathA', 'SHGetMalloc', 'SHQueryRecycleBinA', 'ExtractIconEx', 'ShellAboutW', 'SHQueryRecycleBinW', 'ShellExecuteW', 'FindExecutableA', 'SHGetInstanceExplorer', 'ShellExecuteA', 'SHGetFileInfoA', 'DragQueryFileW', 'SHPathPrepareForWriteA', 'ExtractIconA', 'ShellHookProc', 'SHInvokePrinterCommandA', 'SHGetSettings', 'SHGetDiskFreeSpaceExW', 'ShellExecuteEx', 'SHGetDiskFreeSpaceExA', 'SHCreateDirectoryExW', 'DragQueryPoint', 'DragQueryFileAorW', 'ShellExecuteExA', 'SHGetDiskFreeSpaceA', 'SHGetPathFromIDList', 'SHIsFileAvailableOffline', 'CheckEscapesW', 'SHGetPathFromIDListW', 'WOWShellExecute', 'ExtractIconExA', 'FindExecutableW', 'SHFileOperationA', 'SHEmptyRecycleBinA', 'SHFileOperation', 'SHGetFolderPathW', 'DragQueryFile', 'SHGetIconOverlayIndexW', 'DuplicateIcon', 'ExtractAssociatedIconA', 'SHBrowseForFolder', 'SHGetSpecialFolderPathW', 'DoEnvironmentSubstA', 'ShellAboutA', 'DoEnvironmentSubstW', 'SHEmptyRecycleBinW', 'ExtractAssociatedIconExW', 'DragFinish', 'SHLoadInProc', 'ShellExecuteExW', 'SHPathPrepareForWriteW', 'ExtractAssociatedIconW', 'SHGetSpecialFolderPathA']}, {'DLL': 'shlwapi.dll', 'Functions': ['StrRStrIW', 'StrRChrW', 'StrRChrIW', 'StrRStrIA', 'StrStrIW', 'StrRChrA', 'StrChrW', 'StrStrA', 'StrCmpNIA', 'StrRChrIA', 'StrChrA', 'StrChrIW']}, {'DLL': 'comctl32.dll', 'Functions': ['FlatSB_EnableScrollBar', 'FlatSB_GetScrollPos', 'ImageList_Read', 'ImageList_Write', 'PropertySheet', 'ImageList_Create', 'CreateToolbarEx', 'ImageList_AddIcon', 'ImageList_AddMasked', '', '', 'ImageList_ReplaceIcon', 'ImageList_LoadImageA', 'GetMUILanguage', 'FlatSB_GetScrollProp', 'FlatSB_SetScrollPos', 'ImageList_SetDragCursorImage', 'ImageList_GetImageCount', 'FlatSB_SetScrollInfo', '', 'FlatSB_GetScrollInfo', '', 'ImageList_GetBkColor', 'ImageList_DragLeave', '', 'FlatSB_SetScrollProp', 'ImageList_DrawIndirect', 'ImageList_Add', 'InitMUILanguage', 'ImageList_Merge', 'ImageList_DrawEx', 'CreatePropertySheetPage', 'ImageList_LoadImage', 'PropertySheetA', 'ImageList_GetImageInfo', 'ImageList_DragMove', 'ImageList_DragShowNolock', 'ImageList_GetImageRect', 'ImageList_SetBkColor', 'ImageList_GetDragImage', 'CreatePropertySheetPageA', 'ImageList_SetOverlayImage', '', 'ImageList_GetIcon', 'ImageList_BeginDrag', 'ImageList_Remove', 'ImageList_EndDrag', 'DrawStatusText', 'ImageList_Draw', 'CreatePropertySheetPageW', 'FlatSB_ShowScrollBar', 'ImageList_LoadImageW', '', 'ImageList_Replace', 'ImageList_DragEnter', 'ImageList_SetImageCount', 'CreateStatusWindow']}]",[],"[{'Type': 'None', 'Names': [{'Name': 'None', 'Size': 744}]}, {'Type': 'None', 'Names': [{'Name': 'TWUNK_ICON', 'Size': 20}]}, {'Type': 'None', 'Names': [{'Name': 'None', 'Size': 696}]}]",[],0x47b40,0,0,0,0,0,0,0,0,"{'FileVersion': '1.7.0.0', 'ProductVersion': '1.7.0.0'}",[],0,malware
0a83754a6e03d367af7e4a181df496b5d643d69915a4702e91c5e5b2c4918859.exe,413696,1687077566,1648714199,1687077777,0x14c,4,0x1648,0x400000,0x2,0x0,"[{'Name': '.text', 'Size': 12288, 'Characteristics': '0x60000020', 'Entropy': 6.404030654752805}, {'Name': '.rdata', 'Size': 49152, 'Characteristics': '0x40000040', 'Entropy': 5.6043664616536635}, {'Name': '.data', 'Size': 8192, 'Characteristics': '0xc0000040', 'Entropy': 0.7933764829299814}, {'Name': '.rsrc', 'Size': 339968, 'Characteristics': '0x40000040', 'Entropy': 7.977661142127926}]","[{'DLL': 'kernel32.dll', 'Functions': ['lstrcmpiA', 'GetProcAddress', 'PulseEvent', 'GetTickCount', 'CloseHandle', 'SetEvent', 'CreateFileA', 'GetModuleHandleA', 'VirtualAlloc', 'GetStringTypeA', 'LCMapStringW', 'LCMapStringA', 'MultiByteToWideChar', 'LoadLibraryA', 'GetOEMCP', 'GetACP', 'GetCPInfo', 'WriteFile', 'HeapFree', 'GetStartupInfoA', 'GetCommandLineA', 'GetVersion', 'ExitProcess', 'HeapDestroy', 'HeapCreate', 'VirtualFree', 'HeapAlloc', 'HeapReAlloc', 'TerminateProcess', 'GetCurrentProcess', 'UnhandledExceptionFilter', 'GetModuleFileNameA', 'FreeEnvironmentStringsA', 'FreeEnvironmentStringsW', 'WideCharToMultiByte', 'GetEnvironmentStrings', 'GetEnvironmentStringsW', 'SetHandleCount', 'GetStdHandle', 'GetFileType', 'RtlUnwind', 'GetStringTypeW']}, {'DLL': 'user32.dll', 'Functions': ['LoadIconA', 'LoadBitmapA', 'ShowWindow', 'wsprintfA']}, {'DLL': 'ole32.dll', 'Functions': ['CoCreateInstance']}, {'DLL': 'msacm32.dll', 'Functions': ['acmDriverAddA']}]",[],"[{'Type': 'None', 'Names': [{'Name': 'None', 'Size': 308}]}, {'Type': 'None', 'Names': [{'Name': 'None', 'Size': 9640}, {'Name': 'None', 'Size': 744}]}, {'Type': 'None', 'Names': [{'Name': 'None', 'Size': 325960}]}, {'Type': 'None', 'Names': [{'Name': 'None', 'Size': 20}]}, {'Type': 'None', 'Names': [{'Name': 'None', 'Size': 20}, {'Name': 'None', 'Size': 20}]}]",[],0x0,0,0,0,0,0,0,0,0,{},[],0,malware
00a0d8c3adc67e930fd89331e4e41cfe2a7128072d5d3ca0ec369da5b7847a45.exe,438272,1687077212,1648714199,1687077476,0x14c,4,0x1993,0x400000,0x2,0x0,"[{'Name': '.text', 'Size': 28672, 'Characteristics': '0x60000020', 'Entropy': 6.321847926363529}, {'Name': '.rdata', 'Size': 49152, 'Characteristics': '0x40000040', 'Entropy': 4.369098010257111}, {'Name': '.data', 'Size': 16384, 'Characteristics': '0xc0000040', 'Entropy': 5.500595986735978}, {'Name': '.rsrc', 'Size': 339968, 'Characteristics': '0x40000040', 'Entropy': 7.975542766214919}]","[{'DLL': 'kernel32.dll', 'Functions': ['Sleep', 'GetProcAddress', 'GetModuleHandleA', 'InterlockedExchange', 'CreateFileA', 'VirtualAlloc', 'LCMapStringA', 'GetStringTypeW', 'GetStringTypeA', 'MultiByteToWideChar', 'RaiseException', 'LoadLibraryA', 'GetOEMCP', 'GetACP', 'GetCPInfo', 'GetStartupInfoA', 'GetCommandLineA', 'GetVersion', 'ExitProcess', 'HeapFree', 'TerminateProcess', 'GetCurrentProcess', 'UnhandledExceptionFilter', 'GetModuleFileNameA', 'FreeEnvironmentStringsA', 'FreeEnvironmentStringsW', 'WideCharToMultiByte', 'GetEnvironmentStrings', 'GetEnvironmentStringsW', 'SetHandleCount', 'GetStdHandle', 'GetFileType', 'HeapDestroy', 'HeapCreate', 'VirtualFree', 'RtlUnwind', 'WriteFile', 'HeapAlloc', 'HeapReAlloc', 'LCMapStringW']}, {'DLL': 'user32.dll', 'Functions': ['LoadIconA', 'ShowWindow']}, {'DLL': 'ole32.dll', 'Functions': ['CoCreateInstance', 'CoUninitialize', 'CoInitialize']}, {'DLL': 'winmm.dll', 'Functions': ['mixerSetControlDetails']}]",[],"[{'Type': 'None', 'Names': [{'Name': 'None', 'Size': 326520}]}, {'Type': 'None', 'Names': [{'Name': 'None', 'Size': 9640}]}, {'Type': 'None', 'Names': [{'Name': 'None', 'Size': 222}]}, {'Type': 'None', 'Names': [{'Name': 'None', 'Size': 20}]}]",[],0x0,0,0,0,0,0,0,0,0,{},[],0,malware
0b5069faca00ca4e0df750a9af6457863526cc5aaadd20753f5eb5ac3ea513e7.exe,208896,1687077566,1648714199,1687077777,0x14c,5,0x12faa,0x64000000,0x2,0x140,"[{'Name': '.text', 'Size': 143360, 'Characteristics': '0x60000020', 'Entropy': 6.643844233661688}, {'Name': '.rdata', 'Size': 32768, 'Characteristics': '0x40000040', 'Entropy': 6.17895702325022}, {'Name': '.data', 'Size': 8192, 'Characteristics': '0xc0000040', 'Entropy': 3.054619008988031}, {'Name': '.rsrc', 'Size': 4096, 'Characteristics': '0x40000040', 'Entropy': 0.0}, {'Name': '.reloc', 'Size': 16384, 'Characteristics': '0x42000040', 'Entropy': 1.5234327453612364}]","[{'DLL': 'ws2_32.dll', 'Functions': ['htonl', 'ntohl', 'inet_addr']}, {'DLL': 'rpcrt4.dll', 'Functions': ['UuidFromStringW']}, {'DLL': 'kernel32.dll', 'Functions': ['GetProcAddress', 'LoadLibraryW', 'InitializeCriticalSection', 'InterlockedIncrement', 'MultiByteToWideChar', 'WideCharToMultiByte', 'SizeofResource', 'LockResource', 'LoadResource', 'FindResourceW', 'FindResourceExW', 'CloseHandle', 'GetLastError', 'GetCurrentProcess', 'Sleep', 'lstrlenW', 'lstrlenA', 'GetTickCount', 'SetLastError', 'CreateMutexW', 'GetNativeSystemInfo', 'GetVersionExW', 'CreateThread', 'GetModuleFileNameW', 'GetModuleHandleW', 'DuplicateHandle', 'CreatePipe', 'GetEnvironmentStringsW', 'WriteFile', 'ReadFile', 'InterlockedCompareExchange', 'GetConsoleOutputCP', 'WriteConsoleA', 'InterlockedDecrement', 'EnterCriticalSection', 'LeaveCriticalSection', 'DeleteCriticalSection', 'WriteConsoleW', 'CreateFileA', 'FlushFileBuffers', 'WaitForSingleObject', 'SetStdHandle', 'GetStringTypeW', 'GetStringTypeA', 'LoadLibraryA', 'VirtualAlloc', 'GetConsoleMode', 'GetConsoleCP', 'SetFilePointer', 'InterlockedExchange', 'GetACP', 'GetLocaleInfoA', 'GetThreadLocale', 'GetVersionExA', 'RaiseException', 'HeapDestroy', 'HeapAlloc', 'HeapFree', 'HeapReAlloc', 'HeapSize', 'GetProcessHeap', 'TerminateProcess', 'UnhandledExceptionFilter', 'SetUnhandledExceptionFilter', 'IsDebuggerPresent', 'RtlUnwind', 'GetCurrentThreadId', 'GetCommandLineA', 'GetModuleHandleA', 'TlsGetValue', 'TlsAlloc', 'TlsSetValue', 'TlsFree', 'ExitProcess', 'GetCPInfo', 'GetOEMCP', 'IsValidCodePage', 'LCMapStringA', 'LCMapStringW', 'SetHandleCount', 'GetStdHandle', 'GetFileType', 'GetStartupInfoA', 'GetModuleFileNameA', 'FreeEnvironmentStringsA', 'GetEnvironmentStrings', 'FreeEnvironmentStringsW', 'HeapCreate', 'VirtualFree', 'QueryPerformanceCounter', 'GetCurrentProcessId', 'GetSystemTimeAsFileTime']}, {'DLL': 'user32.dll', 'Functions': ['LoadStringW', 'UnregisterClassA']}, {'DLL': 'advapi32.dll', 'Functions': ['RegCloseKey', 'RegOpenKeyExW', 'EnumServicesStatusW', 'RegQueryValueExW']}, {'DLL': 'ole32.dll', 'Functions': ['CoInitializeEx', 'CoUninitialize', 'CLSIDFromString', 'CoCreateInstance']}, {'DLL': 'oleaut32.dll', 'Functions': ['VariantInit', 'VariantCopy', 'VariantClear', 'SysStringLen', 'SysAllocString', 'VariantChangeType', 'SysFreeString', 'SysAllocStringByteLen']}]","['ServiceMain', 'SvchostPushServiceGlobals']",[],[],0x33ab8,0,0,0,0,0,0,0,0,{},[],0,malware
0b328c064c7c739da6bf5c685b0c37aa84be011779e3a3188db1babaabc0c77d.exe,110688,1687077566,1648714199,1687077778,0x14c,5,0x1420,0x400000,0x2,0x0,"[{'Name': '.text', 'Size': 2048, 'Characteristics': '0x60000020', 'Entropy': 5.130700100461356}, {'Name': '.data', 'Size': 512, 'Characteristics': '0xc0000040', 'Entropy': 4.12701848544333}, {'Name': '.data2', 'Size': 101376, 'Characteristics': '0x40000020', 'Entropy': 7.123398163765912}, {'Name': '.rsrc', 'Size': 4096, 'Characteristics': '0x40000040', 'Entropy': 3.523111348548831}, {'Name': '.reloc', 'Size': 512, 'Characteristics': '0x42000040', 'Entropy': 1.5545988507011996}]","[{'DLL': 'kernel32.dll', 'Functions': ['VirtualAllocEx', 'GetWindowsDirectoryA', 'lstrcatA', 'CreateFileA', 'LoadLibraryA', 'GetProcAddress']}, {'DLL': 'gdi32.dll', 'Functions': ['GetStockObject']}]",[],"[{'Type': 'None', 'Names': [{'Name': 'None', 'Size': 1196}, {'Name': 'None', 'Size': 928}, {'Name': 'None', 'Size': 608}, {'Name': 'None', 'Size': 576}, {'Name': 'None', 'Size': 456}]}]",[],0x1fa12,0,0,0,0,0,0,0,0,{},[],0,malware
0b7ba7992f2eb7f2474be11fb91b3b75e2f693a1eb8e33908611f092823d3639.exe,515072,1687077566,1648714199,1687077778,0x14c,3,0x352c,0x400000,0x2,0x30,"[{'Name': '.text', 'Size': 9728, 'Characteristics': '0x60000020', 'Entropy': 5.365667078708774}, {'Name': '.gdata', 'Size': 1024, 'Characteristics': '0xc0000040', 'Entropy': 3.7762650355563245}, {'Name': '.jdata', 'Size': 503296, 'Characteristics': '0x40000040', 'Entropy': 7.9968859622079815}]","[{'DLL': 'kernel32.dll', 'Functions': ['HeapCreate', 'LeaveCriticalSection', 'SetStdHandle', 'GetStringTypeA', 'FoldStringA', 'OpenThread', 'GetProcessVersion', 'SetCurrentDirectoryA', 'GetConsoleTitleA', 'GetPrivateProfileIntW', 'DeleteFileA', 'CreateMutexW', 'lstrcpyW', 'EnterCriticalSection', 'LoadLibraryA', 'GetCurrentProcess', 'SetEnvironmentVariableA', 'GetTickCount', 'SetVolumeLabelA']}, {'DLL': 'aaclient.dll', 'Functions': ['OpenKeyReaderWriter', 'g_fnStartTransport', 'LoadClientAdapter', 'OpenKeyReader']}]",[],"[{'Type': 'None', 'Names': [{'Name': 'None', 'Size': 3752}, {'Name': 'None', 'Size': 2216}]}, {'Type': 'None', 'Names': [{'Name': 'None', 'Size': 34}]}, {'Type': 'None', 'Names': [{'Name': 'None', 'Size': 909}]}, {'Type': 'None', 'Names': [{'Name': 'None', 'Size': 496016}]}]",[],0x141bd,0,0,0,0,0,0,0,0,{},[],0,malware
